glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1752.645,-2.393,(Hex)1 (HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2715.164,,UniCarbKB
1362.481,5.156,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1352.662,n.a.,2715.143,,UniCarbKB
1241.455,-6.997,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,2715.176,,UniCarbKB
1129.391,-13.571,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1596.819,n.a.,2726.21,,UniCarbKB
1373.497,5.135,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2726.159,,UniCarbKB
846.312,-2.934,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2726.181,,UniCarbKB
1008.365,-13.768,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2041.955,n.a.,3050.32,,UniCarbKB
1576.576,-6.228,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,3050.297,,UniCarbKB
1170.417,-2.622,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,3050.286,,UniCarbKB
1129.391,-14.672,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1596.819,n.a.,2726.21,,UniCarbKB
1373.497,4.035,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2726.159,,UniCarbKB
846.312,-4.034,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2726.181,,UniCarbKB
846.312,-14.195,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2041.955,n.a.,2888.267,,UniCarbKB
1535.55,4.847,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2888.212,,UniCarbKB
1008.365,-2.769,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2888.234,,UniCarbKB
1373.497,-1.843,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1879.869,n.a.,3253.366,,UniCarbKB
1768.64,-5.318,(Hex)2 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2707.137,,UniCarbKB
1784.634,9.58,(Hex)3 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,501.291,n.a.,2285.925,,UniCarbKB
1373.497,-7.217,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,2285.964,,UniCarbKB
1460.529,2.056,(Hex)1 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,825.413,n.a.,2285.942,,UniCarbKB
1170.417,-11.81,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2285.974,,UniCarbKB
1225.46,-7.436,(Hex)2 (HexNAc)3 (Deoxyhexose)2,-,1060.504,n.a.,2285.964,,UniCarbKB
1024.36,2.945,(Hex)3 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2377.022,,UniCarbKB
1038.375,3.764,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2391.037,,UniCarbKB
511.19,-5.436,(Hex)1 (HexNAc)1 (Deoxyhexose)1,-,1879.869,n.a.,2391.059,,UniCarbKB
862.307,4.063,(Hex)2 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2214.969,,UniCarbKB
1389.492,3.647,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2742.154,,UniCarbKB
862.307,-4.375,(Hex)2 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2742.176,,UniCarbKB
730.264,4.801,(Hex)2 (HexNAc)2,-,1352.662,n.a.,2082.926,,UniCarbKB
203.079,-5.76,(HexNAc)1,-,1879.869,n.a.,2082.948,,UniCarbKB
1008.365,3.812,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2361.027,,UniCarbKB
1576.576,-6.891,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2539.095,,UniCarbKB
1186.412,1.182,(Hex)4 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2539.074,,UniCarbKB
846.312,3.183,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2198.974,,UniCarbKB
1606.587,-6.05,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2545.084,,UniCarbKB
1227.439,2.713,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-5.813,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
1038.375,3.346,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2391.037,,UniCarbKB
511.19,-5.854,(Hex)1 (HexNAc)1 (Deoxyhexose)1,-,1879.869,n.a.,2391.059,,UniCarbKB
406.159,2.843,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
1170.417,8.719,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1622.582,-14.602,(Hex)2 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2561.079,,UniCarbKB
1738.629,2.911,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,3091.291,,UniCarbKB
1606.587,-6.836,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2545.084,,UniCarbKB
1227.439,7.364,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-1.162,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
1024.36,5.048,(Hex)3 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2377.022,,UniCarbKB
1170.417,3.171,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1170.417,2.378,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1227.439,2.325,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-6.2,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
892.317,4.009,(Hex)3 (HexNAc)2,-,1352.662,n.a.,2244.979,,UniCarbKB
876.322,-0.448,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2228.984,,UniCarbKB
1298.476,-11.331,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,2559.096,,UniCarbKB
1008.365,3.388,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2361.027,,UniCarbKB
1551.545,12.251,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2612.049,,UniCarbKB
1346.486,10.494,(Hex)4 (HexNAc)2 (Deoxyhexose)2,-,1321.615,n.a.,2668.101,,UniCarbKB
876.322,3.589,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2228.984,,UniCarbKB
714.27,3.387,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2066.932,,UniCarbKB
1551.545,3.443,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2904.207,,UniCarbKB
1430.518,-7.574,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,2904.239,,UniCarbKB
1024.36,-4.131,(Hex)3 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2904.229,,UniCarbKB
1184.433,4.496,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1484.663,n.a.,2669.096,,UniCarbKB
1444.534,-2.855,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2451.042,,UniCarbKB
1129.391,11.832,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1321.615,n.a.,2451.006,,UniCarbKB
1129.391,-13.938,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1596.819,n.a.,2726.21,,UniCarbKB
1373.497,4.769,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2726.159,,UniCarbKB
846.312,-3.3,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2726.181,,UniCarbKB
203.079,4.499,(HexNAc)1,-,1352.662,n.a.,1555.741,,UniCarbKB
1884.687,-2.984,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2847.206,,UniCarbKB
1373.497,-7.375,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,2847.218,,UniCarbKB
1038.375,4.182,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2391.037,,UniCarbKB
511.19,-5.018,(Hex)1 (HexNAc)1 (Deoxyhexose)1,-,1879.869,n.a.,2391.059,,UniCarbKB
862.307,4.063,(Hex)2 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2214.969,,UniCarbKB
1389.492,3.647,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2742.154,,UniCarbKB
862.307,-4.375,(Hex)2 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2742.176,,UniCarbKB
1460.529,-12.254,(Hex)1 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2399.026,,UniCarbKB
1008.365,4.235,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2361.027,,UniCarbKB
1024.36,3.786,(Hex)3 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2377.022,,UniCarbKB
846.312,4.093,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2198.974,,UniCarbKB
1419.502,14.919,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2480.006,,UniCarbKB
1551.545,13.016,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2612.049,,UniCarbKB
1227.439,4.263,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-4.262,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
862.307,-14.805,(Hex)2 (HexNAc)2 (Pent)1,-,2041.955,n.a.,2904.262,,UniCarbKB
1551.545,4.132,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2904.207,,UniCarbKB
1430.518,-6.886,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,2904.239,,UniCarbKB
1024.36,-3.442,(Hex)3 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2904.229,,UniCarbKB
1170.417,5.152,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1389.492,4.011,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2742.154,,UniCarbKB
862.307,-4.01,(Hex)2 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2742.176,,UniCarbKB
568.212,-12.345,(Hex)1 (HexNAc)2,-,1699.751,n.a.,2267.963,,UniCarbKB
1622.582,8.642,(Hex)2 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2267.915,,UniCarbKB
1576.576,-3.347,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2539.095,,UniCarbKB
1186.412,4.726,(Hex)4 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2539.074,,UniCarbKB
1241.455,5.011,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2594.117,,UniCarbKB
714.27,-3.468,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2594.139,,UniCarbKB
1298.476,-14.151,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2685.19,,UniCarbKB
552.217,-14.262,(HexNAc)2 (Deoxyhexose)1,-,2041.955,n.a.,2594.172,,UniCarbKB
1241.455,6.939,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2594.117,,UniCarbKB
714.27,-1.541,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2594.139,,UniCarbKB
1186.412,-11.137,(Hex)4 (HexNAc)2 (Pent)1,-,1596.819,n.a.,2783.231,,UniCarbKB
1430.518,7.186,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2783.18,,UniCarbKB
1576.576,-2.559,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2539.095,,UniCarbKB
1186.412,5.514,(Hex)4 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2539.074,,UniCarbKB
1024.36,4.628,(Hex)3 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2377.022,,UniCarbKB
1186.412,-14.012,(Hex)4 (HexNAc)2 (Pent)1,-,1596.819,n.a.,2783.231,,UniCarbKB
1430.518,4.312,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2783.18,,UniCarbKB
406.159,3.98,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
821.28,-1.233,(Hex)3 (HexNAc)1 (Pent)1,-,1610.805,n.a.,2432.085,,UniCarbKB
1079.402,7.401,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1352.662,n.a.,2432.064,,UniCarbKB
552.217,-1.644,(HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2432.086,,UniCarbKB
821.28,-1.644,(Hex)3 (HexNAc)1 (Pent)1,-,1610.805,n.a.,2432.085,,UniCarbKB
1079.402,6.99,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1352.662,n.a.,2432.064,,UniCarbKB
552.217,-2.055,(HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2432.086,,UniCarbKB
1227.439,3.101,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-5.425,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
1170.417,4.36,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1738.629,-4.334,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,545.281,n.a.,2283.91,,UniCarbKB
203.079,4.499,(HexNAc)1,-,1352.662,n.a.,1555.741,,UniCarbKB
1738.629,-4.334,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,545.281,n.a.,2283.91,,UniCarbKB
1184.433,12.174,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1115.557,n.a.,2299.99,,UniCarbKB
1008.365,4.659,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2361.027,,UniCarbKB
1551.545,13.016,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2612.049,,UniCarbKB
568.212,-12.786,(Hex)1 (HexNAc)2,-,1699.751,n.a.,2267.963,,UniCarbKB
1622.582,8.201,(Hex)2 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2267.915,,UniCarbKB
1184.433,3.372,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1484.663,n.a.,2669.096,,UniCarbKB
892.317,-14.06,(Hex)3 (HexNAc)2,-,1596.819,n.a.,2489.136,,UniCarbKB
892.317,-13.659,(Hex)3 (HexNAc)2,-,1596.819,n.a.,2489.136,,UniCarbKB
1184.433,3.747,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1484.663,n.a.,2669.096,,UniCarbKB
1738.629,-2.582,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,545.281,n.a.,2283.91,,UniCarbKB
203.079,5.142,(HexNAc)1,-,1352.662,n.a.,1555.741,,UniCarbKB
1024.36,5.048,(Hex)3 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2377.022,,UniCarbKB
1227.439,3.876,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-4.65,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
1129.391,13.006,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1484.663,n.a.,2614.054,,UniCarbKB
876.322,5.384,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2228.984,,UniCarbKB
1170.417,-14.045,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1241.455,4.292,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1321.615,n.a.,2563.07,,UniCarbKB
1389.492,11.837,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2449.996,,UniCarbKB
1170.417,5.152,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
406.159,5.117,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
406.159,5.686,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
1227.439,-7.429,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2287.943,,UniCarbKB
1681.608,11.372,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,2594.074,,UniCarbKB
1241.455,-5.01,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2594.117,,UniCarbKB
714.27,-13.491,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2594.139,,UniCarbKB
1129.391,11.715,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2390.011,,UniCarbKB
1519.555,-4.632,(HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2482.074,,UniCarbKB
1129.391,3.626,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2482.053,,UniCarbKB
1008.365,-9.668,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2482.086,,UniCarbKB
1129.391,-0.4,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1361.686,n.a.,2491.077,,UniCarbKB
1170.417,-3.12,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1095.397,-12.503,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1783.811,n.a.,2879.208,,UniCarbKB
1519.555,-7.855,(HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2482.074,,UniCarbKB
1129.391,0.403,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2482.053,,UniCarbKB
1008.365,-12.892,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2482.086,,UniCarbKB
700.254,-6.337,(Hex)1 (HexNAc)2 (Pent)1,-,2139.99,n.a.,2840.244,,UniCarbKB
730.264,-4.136,(Hex)2 (HexNAc)2,-,1928.871,n.a.,2659.135,,UniCarbKB
1129.391,-5.153,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2522.091,,UniCarbKB
1200.428,13.877,(Hex)4 (HexNAc)2 (Deoxyhexose)1,-,1321.615,n.a.,2522.043,,UniCarbKB
1095.397,-12.85,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1783.811,n.a.,2879.208,,UniCarbKB
892.317,11.586,(Hex)3 (HexNAc)2,-,1006.508,n.a.,1898.825,,UniCarbKB
1606.587,-8.418,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2613.095,,UniCarbKB
730.264,-9.025,(Hex)2 (HexNAc)2,-,1928.871,n.a.,2659.135,,UniCarbKB
1681.608,-10.415,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2688.116,,UniCarbKB
1038.375,14.83,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1321.615,n.a.,2359.99,,UniCarbKB
892.317,-13.257,(Hex)3 (HexNAc)2,-,1596.819,n.a.,2489.136,,UniCarbKB
1186.412,-8.141,(Hex)4 (HexNAc)2 (Pent)1,-,1392.7,n.a.,2579.112,,UniCarbKB
1257.449,10.469,(Hex)1 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1321.615,n.a.,2579.064,,UniCarbKB
203.079,5.142,(HexNAc)1,-,1352.662,n.a.,1555.741,,UniCarbKB
1387.512,-9.999,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2350.031,,UniCarbKB
1038.375,-6.377,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1783.811,n.a.,2822.186,,UniCarbKB
511.19,-6.966,(Hex)1 (HexNAc)1 (Deoxyhexose)1,-,1928.871,n.a.,2440.061,,UniCarbKB
1227.439,-3.1,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
1519.555,13.178,(HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2580.059,,UniCarbKB
1095.397,12.79,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1484.663,n.a.,2580.06,,UniCarbKB
700.254,-11.626,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
1460.529,-12.174,(Hex)1 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2423.048,,UniCarbKB
1362.481,13.619,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1060.504,n.a.,2422.985,,UniCarbKB
1430.518,-10.237,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2393.037,,UniCarbKB
1170.417,4.756,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1551.545,13.782,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2612.049,,UniCarbKB
406.159,3.98,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
1298.476,-13.047,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2260.995,,UniCarbKB
1200.428,14.596,(Hex)4 (HexNAc)2 (Deoxyhexose)1,-,1060.504,n.a.,2260.932,,UniCarbKB
1535.55,-5.003,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2498.069,,UniCarbKB
1024.36,-10.007,(Hex)3 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2498.081,,UniCarbKB
714.27,-10.007,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1783.811,n.a.,2498.081,,UniCarbKB
1216.423,14.932,(Hex)2 + (Man)3(GlcNAc)2,high_man,1060.504,n.a.,2276.927,,UniCarbKB
1535.55,-2.601,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2498.069,,UniCarbKB
1024.36,-7.605,(Hex)3 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2498.081,,UniCarbKB
714.27,-7.605,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1783.811,n.a.,2498.081,,UniCarbKB
1430.518,-11.491,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2393.037,,UniCarbKB
1622.582,-1.717,(Hex)2 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2561.079,,UniCarbKB
1519.555,-10.292,(HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2526.063,,UniCarbKB
1898.703,-2.01,(Hex)1 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,637.307,n.a.,2536.01,,UniCarbKB
1444.534,6.309,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2535.989,,UniCarbKB
1241.455,-5.671,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2203.974,,UniCarbKB
730.264,-10.888,(Hex)2 (HexNAc)2,-,1473.721,n.a.,2203.985,,UniCarbKB
1551.545,13.399,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2612.049,,UniCarbKB
1054.37,-9.16,(Hex)4 (HexNAc)2,-,1783.811,n.a.,2838.181,,UniCarbKB
2192.798,8.315,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2838.131,,UniCarbKB
