glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1430.518,7.216,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2783.18,,UniCarbKB
1681.608,-3.947,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2783.211,,UniCarbKB
1186.412,5.546,(Hex)4 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2539.074,,UniCarbKB
1024.36,4.663,(Hex)3 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2377.022,,UniCarbKB
1535.55,-7.958,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2637.153,,UniCarbKB
1430.518,4.341,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2783.18,,UniCarbKB
1681.608,-6.821,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2783.211,,UniCarbKB
406.159,4.027,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
1054.37,12.754,(Hex)4 (HexNAc)2,-,1377.681,n.a.,2432.051,,UniCarbKB
1079.402,7.435,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1352.662,n.a.,2432.064,,UniCarbKB
552.217,-1.809,(HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2432.086,,UniCarbKB
1054.37,12.343,(Hex)4 (HexNAc)2,-,1377.681,n.a.,2432.051,,UniCarbKB
1079.402,7.024,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1352.662,n.a.,2432.064,,UniCarbKB
552.217,-2.221,(HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2432.086,,UniCarbKB
1227.439,3.133,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-5.581,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
1170.417,4.393,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1535.55,-6.82,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2637.153,,UniCarbKB
203.079,4.553,(HexNAc)1,-,1352.662,n.a.,1555.741,,UniCarbKB
1022.38,-7.526,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1101.603,n.a.,2123.983,,UniCarbKB
1008.365,4.694,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2361.027,,UniCarbKB
892.317,12.784,(Hex)3 (HexNAc)2,-,1377.681,n.a.,2269.998,,UniCarbKB
511.19,-12.393,(Hex)1 (HexNAc)1 (Deoxyhexose)1,-,1101.603,n.a.,1612.793,,UniCarbKB
730.264,14.241,(Hex)2 (HexNAc)2,-,1377.681,n.a.,2107.945,,UniCarbKB
1387.512,-5.619,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2489.115,,UniCarbKB
1387.512,-5.217,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2489.115,,UniCarbKB
203.079,5.196,(HexNAc)1,-,1352.662,n.a.,1555.741,,UniCarbKB
1024.36,5.083,(Hex)3 (HexNAc)2 (Pent)1,-,1352.662,n.a.,2377.022,,UniCarbKB
1227.439,3.908,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-4.806,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
876.322,5.421,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2228.984,,UniCarbKB
1170.417,-13.944,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1170.417,5.185,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
406.159,5.164,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
1535.55,-6.441,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2637.153,,UniCarbKB
406.159,5.733,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
1216.423,0.007,(Hex)2 + (Man)3(GlcNAc)2,high_man,1377.681,n.a.,2594.104,,UniCarbKB
1241.455,-4.978,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2594.117,,UniCarbKB
714.27,-13.646,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1879.869,n.a.,2594.139,,UniCarbKB
1129.391,11.815,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2390.011,,UniCarbKB
1129.391,3.659,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2482.053,,UniCarbKB
1008.365,-9.751,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2482.086,,UniCarbKB
1389.492,-7.621,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2491.095,,UniCarbKB
1129.391,-0.427,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1361.686,n.a.,2491.077,,UniCarbKB
1535.55,-6.82,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2637.153,,UniCarbKB
1170.417,-3.02,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1129.391,0.436,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2482.053,,UniCarbKB
1008.365,-12.975,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1473.721,n.a.,2482.086,,UniCarbKB
1738.629,-2.107,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2840.232,,UniCarbKB
1129.391,-5.051,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2522.091,,UniCarbKB
511.19,-13.013,(Hex)1 (HexNAc)1 (Deoxyhexose)1,-,1101.603,n.a.,1612.793,,UniCarbKB
1387.512,-4.815,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2489.115,,UniCarbKB
1186.412,-8.041,(Hex)4 (HexNAc)2 (Pent)1,-,1392.7,n.a.,2579.112,,UniCarbKB
203.079,5.196,(HexNAc)1,-,1352.662,n.a.,1555.741,,UniCarbKB
1362.481,-6.487,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2464.084,,UniCarbKB
1227.439,-3.067,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2580.101,,UniCarbKB
700.254,-11.783,(Hex)1 (HexNAc)2 (Pent)1,-,1879.869,n.a.,2580.123,,UniCarbKB
1170.417,4.789,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
406.159,4.027,(HexNAc)2,-,1352.662,n.a.,1758.821,,UniCarbKB
1024.36,-10.089,(Hex)3 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2498.081,,UniCarbKB
1024.36,-7.687,(Hex)3 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2498.081,,UniCarbKB
1346.486,5.275,(Hex)4 (HexNAc)2 (Deoxyhexose)2,-,1347.652,n.a.,2694.138,,UniCarbKB
1444.534,6.176,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2535.989,,UniCarbKB
730.264,-10.982,(Hex)2 (HexNAc)2,-,1473.721,n.a.,2203.985,,UniCarbKB
1346.486,6.388,(Hex)4 (HexNAc)2 (Deoxyhexose)2,-,1347.652,n.a.,2694.138,,UniCarbKB
862.307,-9.505,(Hex)2 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2336.028,,UniCarbKB
1186.412,-8.723,(Hex)4 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2660.133,,UniCarbKB
1024.36,-8.888,(Hex)3 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2498.081,,UniCarbKB
1444.534,13.274,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2535.989,,UniCarbKB
892.317,-9.807,(Hex)3 (HexNAc)2,-,1473.721,n.a.,2366.038,,UniCarbKB
1170.417,3.6,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1216.423,-1.524,(Hex)2 + (Man)3(GlcNAc)2,high_man,1352.662,n.a.,2569.085,,UniCarbKB
1095.397,-14.481,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,2569.118,,UniCarbKB
1024.36,-8.088,(Hex)3 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2498.081,,UniCarbKB
1337.449,13.113,(Hex)7 (HexNAc)1,-,1347.652,n.a.,2685.101,,UniCarbKB
203.079,-10.826,(HexNAc)1,-,1347.652,n.a.,1550.731,,UniCarbKB
1362.481,-12.169,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2464.084,,UniCarbKB
1362.481,-11.358,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2464.084,,UniCarbKB
1430.518,-14.774,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,2691.138,,UniCarbKB
862.307,-9.933,(Hex)2 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2336.028,,UniCarbKB
1403.507,-10.772,(Hex)1 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2505.11,,UniCarbKB
1403.507,-11.571,(Hex)1 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2505.11,,UniCarbKB
1216.423,-0.356,(Hex)2 + (Man)3(GlcNAc)2,high_man,1352.662,n.a.,2569.085,,UniCarbKB
1095.397,-13.313,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,2569.118,,UniCarbKB
821.28,-2.141,(Hex)3 (HexNAc)1 (Pent)1,-,1392.7,n.a.,2213.98,,UniCarbKB
1378.476,2.827,(Hex)3 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2480.079,,UniCarbKB
1298.476,-14.785,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2480.128,,UniCarbKB
1378.476,4.843,(Hex)3 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2480.079,,UniCarbKB
1170.417,5.185,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
821.28,-3.044,(Hex)3 (HexNAc)1 (Pent)1,-,1392.7,n.a.,2213.98,,UniCarbKB
1170.417,3.996,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1170.417,5.978,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
892.317,8.558,(Hex)3 (HexNAc)2,-,1745.774,n.a.,2638.091,,UniCarbKB
1387.512,-1.199,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2489.115,,UniCarbKB
1170.417,6.374,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1362.481,-4.458,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2464.084,,UniCarbKB
892.317,5.905,(Hex)3 (HexNAc)2,-,1745.774,n.a.,2638.091,,UniCarbKB
1549.565,0.487,(Hex)1 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2731.217,,UniCarbKB
1170.417,7.167,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1200.428,-9.051,(Hex)4 (HexNAc)2 (Deoxyhexose)1,-,1473.721,n.a.,2674.149,,UniCarbKB
1184.433,2.556,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1473.721,n.a.,2658.154,,UniCarbKB
1129.391,-10.206,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2522.091,,UniCarbKB
1540.528,9.724,(Hex)4 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,2801.148,,UniCarbKB
1378.476,8.427,(Hex)3 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,2639.096,,UniCarbKB
1378.476,-14.913,(Hex)3 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2480.079,,UniCarbKB
1378.476,10.321,(Hex)3 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,2639.096,,UniCarbKB
1170.417,5.978,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1540.528,6.899,(Hex)4 + (Man)3(GlcNAc)2,high_man,1473.721,n.a.,3014.249,,UniCarbKB
1022.38,-11.351,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1745.774,n.a.,2768.154,,UniCarbKB
1008.365,-1.605,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1745.774,n.a.,2754.139,,UniCarbKB
1129.391,-12.188,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2522.091,,UniCarbKB
1606.587,-12.391,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2984.268,,UniCarbKB
1622.582,-12.42,(Hex)2 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2984.268,,UniCarbKB
2092.745,6.891,(Hex)4 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,3194.348,,UniCarbKB
1170.417,5.978,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1590.592,0.225,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2977.306,,UniCarbKB
1227.439,4.376,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1879.869,n.a.,3107.308,,UniCarbKB
1389.492,-1.957,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1879.869,n.a.,3269.361,,UniCarbKB
1129.391,-12.188,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2522.091,,UniCarbKB
1606.587,-7.537,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2698.042,,UniCarbKB
1216.423,-4.618,(Hex)2 + (Man)3(GlcNAc)2,high_man,1377.681,n.a.,2594.104,,UniCarbKB
1241.455,-9.604,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2594.117,,UniCarbKB
730.264,6.695,(Hex)2 (HexNAc)2,-,1745.774,n.a.,2476.038,,UniCarbKB
1129.391,8.896,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1745.774,n.a.,2875.165,,UniCarbKB
1298.476,-1.396,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2389.931,,UniCarbKB
552.217,-15.016,(HexNAc)2 (Deoxyhexose)1,-,1377.681,n.a.,1929.898,,UniCarbKB
568.212,-15.06,(Hex)1 (HexNAc)2,-,1361.686,n.a.,1929.898,,UniCarbKB
1186.412,-10.756,(Hex)4 (HexNAc)2 (Pent)1,-,1392.7,n.a.,2579.112,,UniCarbKB
1038.375,-13.616,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1473.721,n.a.,2512.096,,UniCarbKB
1540.528,6.567,(Hex)4 + (Man)3(GlcNAc)2,high_man,1473.721,n.a.,3014.249,,UniCarbKB
203.079,4.401,(HexNAc)1,-,1745.774,n.a.,1948.853,,UniCarbKB
1298.476,0.277,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2389.931,,UniCarbKB
1170.417,6.771,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1129.391,-12.188,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2522.091,,UniCarbKB
1606.587,-7.908,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2698.042,,UniCarbKB
1022.38,-14.701,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1352.662,n.a.,2375.042,,UniCarbKB
1373.497,-11.307,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2475.1,,UniCarbKB
552.217,9.37,(HexNAc)2 (Deoxyhexose)1,-,1361.686,n.a.,1913.903,,UniCarbKB
1622.582,-7.087,(Hex)2 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,3009.296,,UniCarbKB
1535.55,1.261,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,3009.271,,UniCarbKB
1129.391,4.851,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,3009.26,,UniCarbKB
1581.555,14.199,(Hex)3 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2959.236,,UniCarbKB
1606.587,9.828,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2959.249,,UniCarbKB
1079.402,2.229,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1879.869,n.a.,2959.271,,UniCarbKB
1581.555,0.682,(Hex)3 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2959.236,,UniCarbKB
1606.587,-3.688,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2959.249,,UniCarbKB
1079.402,-11.287,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1879.869,n.a.,2959.271,,UniCarbKB
1590.592,1.233,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2977.306,,UniCarbKB
1186.412,-10.756,(Hex)4 (HexNAc)2 (Pent)1,-,1392.7,n.a.,2579.112,,UniCarbKB
1170.417,6.771,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1227.439,-12.495,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2620.139,,UniCarbKB
1590.592,10.301,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2977.306,,UniCarbKB
1170.417,2.015,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1227.439,-1.47,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2575.091,,UniCarbKB
1216.423,-3.461,(Hex)2 + (Man)3(GlcNAc)2,high_man,1377.681,n.a.,2594.104,,UniCarbKB
1241.455,-8.448,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,2594.117,,UniCarbKB
862.307,-7.666,(Hex)2 (HexNAc)2 (Pent)1,-,1181.652,n.a.,2043.959,,UniCarbKB
862.307,-6.687,(Hex)2 (HexNAc)2 (Pent)1,-,1181.652,n.a.,2043.959,,UniCarbKB
821.28,-3.727,(Hex)3 (HexNAc)1 (Pent)1,-,1260.62,n.a.,2081.9,,UniCarbKB
1622.582,-8.416,(Hex)2 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,3009.296,,UniCarbKB
1535.55,-0.067,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,3009.271,,UniCarbKB
1129.391,3.521,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,3009.26,,UniCarbKB
1008.365,2.153,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2361.027,,UniCarbKB
1499.502,-1.372,(Hex)8 (HexNAc)1,-,1352.662,n.a.,2852.164,,UniCarbKB
1378.476,-13.044,(Hex)3 + (Man)3(GlcNAc)2,high_man,1473.721,n.a.,2852.197,,UniCarbKB
1346.486,1.883,(Hex)4 (HexNAc)2 (Deoxyhexose)2,-,1352.662,n.a.,2699.148,,UniCarbKB
1225.46,-10.449,(Hex)2 (HexNAc)3 (Deoxyhexose)2,-,1473.721,n.a.,2699.181,,UniCarbKB
1337.449,6.644,(Hex)7 (HexNAc)1,-,1361.686,n.a.,2699.135,,UniCarbKB
1170.417,6.771,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1225.46,-7.209,(Hex)2 (HexNAc)3 (Deoxyhexose)2,-,1745.774,n.a.,2971.234,,UniCarbKB
1227.439,4.464,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2614.153,,UniCarbKB
1430.518,-14.321,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2778.17,,UniCarbKB
1227.439,-2.635,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2575.091,,UniCarbKB
821.28,-7.019,(Hex)3 (HexNAc)1 (Pent)1,-,1854.955,n.a.,2676.235,,UniCarbKB
1868.692,-0.408,(HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,3255.406,,UniCarbKB
1430.518,-13.961,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2778.17,,UniCarbKB
1738.629,-11.733,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,3131.329,,UniCarbKB
1170.417,4.393,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
1868.692,-1.943,(HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,3255.406,,UniCarbKB
1389.492,9.434,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1745.774,n.a.,3135.266,,UniCarbKB
1743.608,4.925,(Hex)4 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2845.211,,UniCarbKB
1170.417,4.789,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2523.079,,UniCarbKB
2192.798,-6.718,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,3540.45,,UniCarbKB
1868.692,-9.572,(HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,3216.344,,UniCarbKB
1868.692,-9.261,(HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,3216.344,,UniCarbKB
1868.692,-9.883,(HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,3216.344,,UniCarbKB
1079.402,-2.626,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1745.774,n.a.,2825.176,,UniCarbKB
846.312,4.08,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1745.774,n.a.,2592.086,,UniCarbKB
1738.629,13.661,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2830.084,,UniCarbKB
1389.492,11.028,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1745.774,n.a.,3135.266,,UniCarbKB
1884.687,-12.61,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,3066.339,,UniCarbKB
1186.412,6.065,(Hex)4 (HexNAc)2 (Pent)1,-,1879.869,n.a.,3066.281,,UniCarbKB
1378.476,12.899,(Hex)3 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,2765.19,,UniCarbKB
1387.512,11.941,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2765.193,,UniCarbKB
1403.507,11.91,(Hex)1 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2765.193,,UniCarbKB
1095.397,8.267,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1879.869,n.a.,2975.266,,UniCarbKB
1868.692,-8.551,(HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,3129.312,,UniCarbKB
860.327,2.995,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,2402.146,n.a.,3262.473,,UniCarbKB
1738.629,-7.901,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,3131.329,,UniCarbKB
1738.629,-9.497,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,3131.329,,UniCarbKB
1444.534,-11.187,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2837.234,,UniCarbKB
1576.576,2.199,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,2837.196,,UniCarbKB
